model,word,repeat,raw_response,extracted_probability,timestamp,thread_id,retry_count
anthropic/claude-opus-4.1,Highly Likely,1,0.85,0.85,2025-09-10T09:21:54.359362,Worker-9,0
x-ai/grok-4,Highly Unlikely,1,0.1,0.1,2025-09-10T09:21:55.039551,Worker-11,0
anthropic/claude-opus-4.1,Very Good Chance,3,0.75,0.75,2025-09-10T09:21:56.670715,Worker-17,0
anthropic/claude-opus-4.1,Very Good Chance,2,0.75,0.75,2025-09-10T09:21:56.682182,Worker-20,0
anthropic/claude-opus-4.1,Highly Likely,3,0.85,0.85,2025-09-10T09:21:56.787370,Worker-8,0
anthropic/claude-opus-4.1,Almost Certain,3,0.95,0.95,2025-09-10T09:21:56.810095,Worker-18,0
anthropic/claude-opus-4.1,Almost Certain,2,0.95,0.95,2025-09-10T09:21:56.937702,Worker-7,0
anthropic/claude-opus-4.1,Very Good Chance,1,0.8,0.8,2025-09-10T09:21:57.096745,Worker-13,0
anthropic/claude-opus-4.1,We Believe,3,0.75,0.75,2025-09-10T09:21:57.809440,Worker-14,0
anthropic/claude-opus-4.1,We Believe,2,0.75,0.75,2025-09-10T09:21:58.689767,Worker-19,0
anthropic/claude-opus-4.1,Probable,1,0.7,0.7,2025-09-10T09:21:58.741867,Worker-5,0
anthropic/claude-opus-4.1,Likely,3,0.7,0.7,2025-09-10T09:21:58.837305,Worker-6,0
anthropic/claude-opus-4.1,Probable,2,0.7,0.7,2025-09-10T09:22:00.520719,Worker-15,0
anthropic/claude-opus-4.1,Probable,3,0.7,0.7,2025-09-10T09:22:00.721653,Worker-2,0
anthropic/claude-opus-4.1,Unlikely,3,0.25,0.25,2025-09-10T09:22:03.773248,Worker-15,0
anthropic/claude-opus-4.1,Probably Not,1,0.25,0.25,2025-09-10T09:22:04.255108,Worker-8,0
anthropic/claude-opus-4.1,Probably,2,0.7,0.7,2025-09-10T09:22:04.347406,Worker-3,0
anthropic/claude-opus-4.1,Probably,3,0.7,0.7,2025-09-10T09:22:04.712563,Worker-12,0
anthropic/claude-opus-4.1,Better than Even,1,0.6,0.6,2025-09-10T09:22:05.105140,Worker-4,0
anthropic/claude-opus-4.1,Better than Even,2,0.6,0.6,2025-09-10T09:22:05.866888,Worker-16,0
anthropic/claude-opus-4.1,Better than Even,3,0.6,0.6,2025-09-10T09:22:06.368630,Worker-9,0
anthropic/claude-opus-4.1,Probably,1,0.75,0.75,2025-09-10T09:22:06.415478,Worker-1,0
anthropic/claude-opus-4.1,Probably Not,2,0.25,0.25,2025-09-10T09:22:06.424837,Worker-18,0
anthropic/claude-opus-4.1,About Even,1,0.5,0.5,2025-09-10T09:22:07.414158,Worker-11,0
anthropic/claude-opus-4.1,About Even,3,0.5,0.5,2025-09-10T09:22:08.446020,Worker-20,0
anthropic/claude-opus-4.1,About Even,2,0.5,0.5,2025-09-10T09:22:08.703075,Worker-17,0
anthropic/claude-opus-4.1,Probably Not,3,0.25,0.25,2025-09-10T09:22:09.439419,Worker-7,0
anthropic/claude-opus-4.1,We Doubt,1,0.2,0.2,2025-09-10T09:22:09.768073,Worker-13,0
anthropic/claude-opus-4.1,We Doubt,2,0.2,0.2,2025-09-10T09:22:09.938041,Worker-14,0
x-ai/grok-4,We Doubt,1,0.2,0.2,2025-09-10T09:22:10.612554,Worker-10,0
anthropic/claude-opus-4.1,We Doubt,3,0.2,0.2,2025-09-10T09:22:10.827376,Worker-19,0
anthropic/claude-opus-4.1,Unlikely,1,0.2,0.2,2025-09-10T09:22:10.976182,Worker-5,0
anthropic/claude-opus-4.1,Unlikely,2,0.25,0.25,2025-09-10T09:22:11.137164,Worker-6,0
openai/gpt-oss-20b,Almost Certain,1,0.97,0.97,2025-09-10T09:22:11.202642,Worker-14,0
openai/gpt-oss-20b,Almost Certain,3,0.99,0.99,2025-09-10T09:22:11.674106,Worker-19,0
openai/gpt-oss-20b,Almost Certain,2,0.99,0.99,2025-09-10T09:22:11.752254,Worker-10,0
openai/gpt-oss-20b,Very Good Chance,1,0.8,0.8,2025-09-10T09:22:12.296856,Worker-19,0
openai/gpt-oss-20b,Highly Likely,2,0.85,0.85,2025-09-10T09:22:12.666356,Worker-6,0
openai/gpt-oss-20b,Highly Likely,3,0.9,0.9,2025-09-10T09:22:12.730671,Worker-14,0
openai/gpt-oss-20b,Very Good Chance,2,0.8,0.8,2025-09-10T09:22:12.921905,Worker-10,0
openai/gpt-oss-20b,Very Good Chance,3,0.85,0.85,2025-09-10T09:22:13.224602,Worker-19,0
anthropic/claude-opus-4.1,Improbable,1,0.2,0.2,2025-09-10T09:22:13.415581,Worker-2,0
openai/gpt-oss-20b,Highly Likely,1,0.85,0.85,2025-09-10T09:22:13.685503,Worker-5,0
openai/gpt-oss-20b,We Believe,3,0.6,0.6,2025-09-10T09:22:14.041765,Worker-10,0
anthropic/claude-opus-4.1,Chances are Slight,2,0.2,0.2,2025-09-10T09:22:14.202533,Worker-12,0
openai/gpt-oss-20b,We Believe,2,0.8,0.8,2025-09-10T09:22:14.299720,Worker-14,0
openai/gpt-oss-20b,We Believe,1,0.5,0.5,2025-09-10T09:22:14.588247,Worker-6,0
openai/gpt-oss-20b,Probable,2,0.8,0.8,2025-09-10T09:22:15.122005,Worker-12,0
openai/gpt-oss-20b,Probable,1,0.75,0.75,2025-09-10T09:22:15.614936,Worker-10,0
openai/gpt-oss-20b,Probably,1,0.8,0.8,2025-09-10T09:22:15.643189,Worker-6,0
openai/gpt-oss-20b,Likely,2,0.8,0.8,2025-09-10T09:22:15.843203,Worker-2,0
openai/gpt-oss-20b,Likely,3,0.75,0.75,2025-09-10T09:22:15.982022,Worker-5,0
openai/gpt-oss-20b,Likely,1,0.8,0.8,2025-09-10T09:22:16.004245,Worker-19,0
anthropic/claude-opus-4.1,Improbable,2,0.2,0.2,2025-09-10T09:22:16.204432,Worker-15,0
anthropic/claude-opus-4.1,Improbable,3,0.2,0.2,2025-09-10T09:22:16.600512,Worker-8,0
anthropic/claude-opus-4.1,Chances are Slight,1,0.2,0.2,2025-09-10T09:22:16.640508,Worker-3,0
openai/gpt-oss-20b,Better than Even,2,0.6,0.6,2025-09-10T09:22:16.939215,Worker-2,0
openai/gpt-oss-20b,Probably,3,0.7,0.7,2025-09-10T09:22:17.038601,Worker-10,0
openai/gpt-oss-20b,Probable,3,0.75,0.75,2025-09-10T09:22:17.233782,Worker-14,0
openai/gpt-oss-20b,About Even,1,0.5,0.5,2025-09-10T09:22:17.237286,Worker-19,0
openai/gpt-oss-20b,Probably,2,0.8,0.8,2025-09-10T09:22:17.362132,Worker-12,0
openai/gpt-oss-20b,Better than Even,3,0.6,0.6,2025-09-10T09:22:17.526752,Worker-5,0
openai/gpt-oss-20b,Better than Even,1,0.6,0.6,2025-09-10T09:22:17.605806,Worker-6,0
openai/gpt-oss-20b,About Even,3,0.5,0.5,2025-09-10T09:22:17.730467,Worker-8,0
openai/gpt-oss-20b,About Even,2,0.5,0.5,2025-09-10T09:22:18.004801,Worker-15,0
anthropic/claude-opus-4.1,Chances are Slight,3,0.2,0.2,2025-09-10T09:22:18.073081,Worker-4,0
openai/gpt-oss-20b,Unlikely,3,0.2,0.2,2025-09-10T09:22:18.570538,Worker-8,0
openai/gpt-oss-20b,We Doubt,3,0.2,0.2,2025-09-10T09:22:18.602532,Worker-12,0
openai/gpt-oss-20b,Unlikely,2,0.2,0.2,2025-09-10T09:22:18.791580,Worker-6,0
openai/gpt-oss-20b,We Doubt,1,0.25,0.25,2025-09-10T09:22:18.793753,Worker-14,0
anthropic/claude-opus-4.1,Little Chance,3,0.15,0.15,2025-09-10T09:22:18.797575,Worker-1,0
anthropic/claude-opus-4.1,Highly Unlikely,1,0.1,0.1,2025-09-10T09:22:18.841203,Worker-18,0
openai/gpt-oss-20b,Probably Not,3,0.25,0.25,2025-09-10T09:22:18.882825,Worker-10,0
openai/gpt-oss-20b,Improbable,1,0.1,0.1,2025-09-10T09:22:18.887655,Worker-15,0
openai/gpt-oss-20b,Unlikely,1,0.2,0.2,2025-09-10T09:22:19.044977,Worker-5,0
openai/gpt-oss-20b,Chances are Slight,1,0.1,0.1,2025-09-10T09:22:19.325818,Worker-12,0
openai/gpt-oss-20b,Probably Not,2,0.2,0.2,2025-09-10T09:22:19.435374,Worker-2,0
openai/gpt-oss-20b,Little Chance,1,0.08,0.08,2025-09-10T09:22:19.577678,Worker-1,0
openai/gpt-oss-20b,We Doubt,2,0.5,0.5,2025-09-10T09:22:19.676984,Worker-19,0
openai/gpt-oss-20b,Highly Unlikely,1,0.1,0.1,2025-09-10T09:22:19.761665,Worker-15,0
openai/gpt-oss-20b,Chances are Slight,3,0.1,0.1,2025-09-10T09:22:19.838376,Worker-14,0
openai/gpt-oss-20b,Highly Unlikely,2,0.02,0.02,2025-09-10T09:22:20.274796,Worker-5,0
openai/gpt-oss-20b,Improbable,3,0.05,0.05,2025-09-10T09:22:20.295175,Worker-8,0
openai/gpt-oss-20b,Chances are Slight,2,0.15,0.15,2025-09-10T09:22:20.529670,Worker-6,0
openai/gpt-oss-20b,Almost No Chance,2,0.01,0.01,2025-09-10T09:22:20.562797,Worker-1,0
openai/gpt-oss-20b,Little Chance,3,0.05,0.05,2025-09-10T09:22:20.594979,Worker-10,0
anthropic/claude-opus-4.1,Highly Unlikely,3,0.15,0.15,2025-09-10T09:22:20.701048,Worker-20,0
openai/gpt-oss-20b,Almost No Chance,3,0.02,0.02,2025-09-10T09:22:20.703041,Worker-19,0
openai/gpt-oss-120b,Almost Certain,2,0.97,0.97,2025-09-10T09:22:20.730715,Worker-14,0
openai/gpt-oss-20b,Little Chance,2,0.02,0.02,2025-09-10T09:22:20.734988,Worker-18,0
anthropic/claude-opus-4.1,Almost No Chance,1,0.05,0.05,2025-09-10T09:22:20.812597,Worker-17,0
openai/gpt-oss-20b,Probably Not,1,0.3,0.3,2025-09-10T09:22:20.906611,Worker-3,0
openai/gpt-oss-120b,Almost Certain,1,0.95,0.95,2025-09-10T09:22:21.068754,Worker-15,0
openai/gpt-oss-20b,Highly Unlikely,3,0.1,0.1,2025-09-10T09:22:21.150978,Worker-12,0
openai/gpt-oss-20b,Almost No Chance,1,0.02,0.02,2025-09-10T09:22:21.634652,Worker-2,0
openai/gpt-oss-20b,Improbable,2,0.1,0.1,2025-09-10T09:22:21.668862,Worker-4,0
openai/gpt-oss-120b,Very Good Chance,2,0.85,0.85,2025-09-10T09:22:21.825965,Worker-20,0
openai/gpt-oss-120b,We Believe,1,0.7,0.7,2025-09-10T09:22:21.928500,Worker-14,0
openai/gpt-oss-120b,Almost Certain,3,0.97,0.97,2025-09-10T09:22:22.117498,Worker-5,0
openai/gpt-oss-120b,Very Good Chance,1,0.85,0.85,2025-09-10T09:22:22.154019,Worker-10,0
openai/gpt-oss-120b,Likely,3,0.8,0.8,2025-09-10T09:22:22.245589,Worker-12,0
openai/gpt-oss-120b,Probable,3,0.8,0.8,2025-09-10T09:22:22.569948,Worker-20,0
anthropic/claude-opus-4.1,Almost No Chance,3,0.05,0.05,2025-09-10T09:22:22.831259,Worker-13,0
openai/gpt-oss-120b,Probably,1,0.75,0.75,2025-09-10T09:22:23.002624,Worker-14,0
openai/gpt-oss-120b,Probably,3,0.8,0.8,2025-09-10T09:22:23.036502,Worker-10,0
openai/gpt-oss-120b,Likely,2,0.75,0.75,2025-09-10T09:22:23.056757,Worker-15,0
openai/gpt-oss-120b,Highly Likely,1,0.9,0.9,2025-09-10T09:22:23.497743,Worker-8,0
openai/gpt-oss-120b,Very Good Chance,3,0.85,0.85,2025-09-10T09:22:23.847592,Worker-19,0
openai/gpt-oss-120b,About Even,3,0.5,0.5,2025-09-10T09:22:24.125071,Worker-15,0
openai/gpt-oss-120b,Highly Likely,2,0.9,0.9,2025-09-10T09:22:24.234900,Worker-6,0
anthropic/claude-opus-4.1,Little Chance,2,0.15,0.15,2025-09-10T09:22:24.262218,Worker-9,0
openai/gpt-oss-120b,Better than Even,1,0.6,0.6,2025-09-10T09:22:24.394960,Worker-12,0
openai/gpt-oss-120b,Likely,1,0.8,0.8,2025-09-10T09:22:24.437994,Worker-3,0
anthropic/claude-opus-4.1,Almost No Chance,2,0.05,0.05,2025-09-10T09:22:24.848608,Worker-7,0
openai/gpt-oss-120b,We Doubt,1,0.2,0.2,2025-09-10T09:22:24.886184,Worker-6,0
openai/gpt-oss-120b,About Even,2,0.5,0.5,2025-09-10T09:22:24.917189,Worker-10,0
openai/gpt-oss-120b,We Believe,2,0.75,0.75,2025-09-10T09:22:25.313487,Worker-18,0
openai/gpt-oss-120b,Better than Even,2,0.65,0.65,2025-09-10T09:22:25.432719,Worker-20,0
openai/gpt-oss-120b,Probably Not,3,0.2,0.2,2025-09-10T09:22:25.509226,Worker-15,0
openai/gpt-oss-120b,Probable,1,0.75,0.75,2025-09-10T09:22:25.797902,Worker-2,0
openai/gpt-oss-120b,Unlikely,1,0.2,0.2,2025-09-10T09:22:25.879523,Worker-3,0
openai/gpt-oss-120b,Unlikely,2,0.2,0.2,2025-09-10T09:22:25.984649,Worker-7,0
openai/gpt-oss-120b,Probably,2,0.8,0.8,2025-09-10T09:22:26.009776,Worker-5,0
openai/gpt-oss-120b,Highly Likely,3,0.9,0.9,2025-09-10T09:22:26.055634,Worker-1,0
openai/gpt-oss-120b,Unlikely,3,0.2,0.2,2025-09-10T09:22:26.077802,Worker-6,0
openai/gpt-oss-120b,Improbable,1,0.15,0.15,2025-09-10T09:22:26.160534,Worker-10,0
anthropic/claude-opus-4.1,Highly Unlikely,2,0.1,0.1,2025-09-10T09:22:26.210277,Worker-11,0
openai/gpt-oss-120b,Better than Even,3,0.65,0.65,2025-09-10T09:22:26.482111,Worker-13,0
openai/gpt-oss-120b,Improbable,3,0.15,0.15,2025-09-10T09:22:26.484768,Worker-20,0
openai/gpt-oss-120b,Little Chance,2,0.07,0.07,2025-09-10T09:22:26.746434,Worker-5,0
openai/gpt-oss-120b,Chances are Slight,1,0.2,0.2,2025-09-10T09:22:26.755700,Worker-15,0
openai/gpt-oss-120b,Probable,2,0.75,0.75,2025-09-10T09:22:26.866512,Worker-4,0
openai/gpt-oss-120b,Improbable,2,0.2,0.2,2025-09-10T09:22:27.073781,Worker-18,0
openai/gpt-oss-120b,About Even,1,0.5,0.5,2025-09-10T09:22:27.177453,Worker-14,0
openai/gpt-oss-120b,Highly Unlikely,2,0.05,0.05,2025-09-10T09:22:27.613070,Worker-10,0
openai/gpt-oss-120b,Highly Unlikely,1,0.1,0.1,2025-09-10T09:22:27.741446,Worker-6,0
openai/gpt-oss-120b,Probably Not,2,0.2,0.2,2025-09-10T09:22:28.462195,Worker-19,0
openai/gpt-oss-120b,We Doubt,3,0.25,0.25,2025-09-10T09:22:28.464885,Worker-12,0
openai/gpt-oss-120b,We Doubt,2,0.2,0.2,2025-09-10T09:22:28.664381,Worker-9,0
openai/gpt-oss-120b,Little Chance,1,0.15,0.15,2025-09-10T09:22:28.880995,Worker-7,0
openai/gpt-oss-120b,Probably Not,1,0.2,0.2,2025-09-10T09:22:28.989495,Worker-8,0
openai/gpt-oss-120b,We Believe,3,0.75,0.75,2025-09-10T09:22:29.023055,Worker-17,0
anthropic/claude-opus-4.1,Little Chance,1,0.15,0.15,2025-09-10T09:22:29.137448,Worker-16,0
openai/gpt-oss-120b,Almost No Chance,1,0.02,0.02,2025-09-10T09:22:29.566784,Worker-13,0
openai/gpt-oss-120b,Little Chance,3,0.1,0.1,2025-09-10T09:22:29.970147,Worker-1,0
openai/gpt-oss-120b,Chances are Slight,3,0.2,0.2,2025-09-10T09:22:30.360632,Worker-3,0
openai/gpt-oss-120b,Chances are Slight,2,0.15,0.15,2025-09-10T09:22:30.570355,Worker-2,0
openai/gpt-oss-120b,Almost No Chance,2,0.02,0.02,2025-09-10T09:22:31.334860,Worker-20,0
openai/gpt-oss-120b,Highly Unlikely,3,0.1,0.1,2025-09-10T09:22:31.623770,Worker-11,0
openai/gpt-oss-120b,Almost No Chance,3,0.02,0.02,2025-09-10T09:22:31.919807,Worker-5,0
openai/gpt-5-nano,Almost Certain,1,0.95,0.95,2025-09-10T09:22:33.681118,Worker-15,0
openai/gpt-5-nano,Highly Likely,1,0.92,0.92,2025-09-10T09:22:34.819204,Worker-14,0
openai/gpt-5-nano,Almost Certain,3,0.95,0.95,2025-09-10T09:22:34.969505,Worker-18,0
openai/gpt-5-nano,Almost Certain,2,0.95,0.95,2025-09-10T09:22:35.223102,Worker-4,0
openai/gpt-5-nano,Likely,3,0.75,0.75,2025-09-10T09:22:37.284719,Worker-1,0
openai/gpt-5-nano,Highly Likely,3,0.9,0.9,2025-09-10T09:22:37.569864,Worker-6,0
openai/gpt-5-nano,Highly Likely,2,0.9,0.9,2025-09-10T09:22:37.855965,Worker-10,0
openai/gpt-5-nano,Very Good Chance,1,0.92,0.92,2025-09-10T09:22:38.344533,Worker-19,0
openai/gpt-5-nano,We Believe,1,0.7,0.7,2025-09-10T09:22:38.559741,Worker-7,0
openai/gpt-5-nano,Very Good Chance,2,0.9,0.9,2025-09-10T09:22:39.968737,Worker-12,0
openai/gpt-5-nano,Likely,2,0.7,0.7,2025-09-10T09:22:41.282300,Worker-13,0
openai/gpt-5-nano,Probably,1,0.8,0.8,2025-09-10T09:22:41.465728,Worker-11,0
openai/gpt-5-nano,We Believe,2,0.8,0.8,2025-09-10T09:22:41.501541,Worker-8,0
openai/gpt-5-nano,Probable,1,0.75,0.75,2025-09-10T09:22:41.638199,Worker-3,0
openai/gpt-5-nano,Probably,3,0.7,0.7,2025-09-10T09:22:42.125463,Worker-15,0
openai/gpt-5-nano,Probably,2,0.8,0.8,2025-09-10T09:22:43.200914,Worker-5,0
openai/gpt-5-nano,About Even,1,0.5,0.5,2025-09-10T09:22:43.698334,Worker-1,0
openai/gpt-5-nano,Better than Even,1,0.6,0.6,2025-09-10T09:22:44.138855,Worker-14,0
openai/gpt-5-nano,Likely,1,0.75,0.75,2025-09-10T09:22:44.532418,Worker-16,0
openai/gpt-5-nano,About Even,3,0.5,0.5,2025-09-10T09:22:45.943798,Worker-10,0
openai/gpt-5-nano,Better than Even,2,0.6,0.6,2025-09-10T09:22:47.358186,Worker-18,0
openai/gpt-5-nano,Better than Even,3,0.6,0.6,2025-09-10T09:22:47.810431,Worker-4,0
openai/gpt-5-nano,About Even,2,0.5,0.5,2025-09-10T09:22:47.825468,Worker-6,0
openai/gpt-5-nano,Unlikely,2,0.2,0.2,2025-09-10T09:22:48.665956,Worker-15,0
openai/gpt-5-nano,Probable,2,0.7,0.7,2025-09-10T09:22:49.042291,Worker-2,0
openai/gpt-5-nano,We Doubt,2,0.95,0.95,2025-09-10T09:22:49.919391,Worker-11,0
openai/gpt-5-nano,Very Good Chance,3,0.9,0.9,2025-09-10T09:22:49.975349,Worker-9,0
openai/gpt-5-nano,We Doubt,1,0.9,0.9,2025-09-10T09:22:50.280504,Worker-13,0
openai/gpt-5-nano,Probably Not,1,0.2,0.2,2025-09-10T09:22:51.710260,Worker-19,0
openai/gpt-5-nano,We Believe,3,0.6,0.6,2025-09-10T09:22:52.140855,Worker-17,0
openai/gpt-5-nano,We Doubt,3,0.3,0.3,2025-09-10T09:22:52.974604,Worker-8,0
openai/gpt-5-nano,Improbable,2,0.2,0.2,2025-09-10T09:22:53.635405,Worker-14,0
openai/gpt-5-nano,Improbable,1,0.15,0.15,2025-09-10T09:22:53.945615,Worker-1,0
openai/gpt-5-nano,Unlikely,3,0.2,0.2,2025-09-10T09:22:55.020892,Worker-5,0
openai/gpt-5-nano,Improbable,3,0.1,0.1,2025-09-10T09:22:55.496123,Worker-16,0
openai/gpt-5-nano,Chances are Slight,2,0.15,0.15,2025-09-10T09:22:56.033109,Worker-18,0
openai/gpt-5-nano,Probably Not,3,0.2,0.2,2025-09-10T09:22:56.546359,Worker-12,0
openai/gpt-5-nano,Chances are Slight,1,0.15,0.15,2025-09-10T09:22:57.028629,Worker-10,0
openai/gpt-5-nano,Little Chance,2,0.1,0.1,2025-09-10T09:22:57.344092,Worker-15,0
openai/gpt-5-mini,Highly Likely,2,0.9,0.9,2025-09-10T09:22:59.741100,Worker-18,0
openai/gpt-5-nano,Probable,3,0.7,0.7,2025-09-10T09:22:59.840771,Worker-20,0
openai/gpt-5-nano,Almost No Chance,2,0.01,0.01,2025-09-10T09:23:00.212422,Worker-17,0
openai/gpt-5-nano,Highly Unlikely,3,0.05,0.05,2025-09-10T09:23:00.288523,Worker-13,0
openai/gpt-5-nano,Almost No Chance,3,0.01,0.01,2025-09-10T09:23:00.363387,Worker-8,0
openai/gpt-5-mini,Almost Certain,1,0.95,0.95,2025-09-10T09:23:00.643381,Worker-14,0
openai/gpt-5-nano,Chances are Slight,3,0.1,0.1,2025-09-10T09:23:00.693287,Worker-4,0
openai/gpt-5-nano,Almost No Chance,1,0.01,0.01,2025-09-10T09:23:00.924442,Worker-19,0
openai/gpt-5-nano,Highly Unlikely,1,0.05,0.05,2025-09-10T09:23:01.432048,Worker-11,0
openai/gpt-5-nano,Probably Not,2,0.25,0.25,2025-09-10T09:23:01.891946,Worker-7,0
openai/gpt-5-mini,Very Good Chance,2,0.85,0.85,2025-09-10T09:23:02.470293,Worker-15,0
openai/gpt-5-nano,Highly Unlikely,2,0.05,0.05,2025-09-10T09:23:02.713618,Worker-9,0
openai/gpt-5-mini,Highly Likely,3,0.9,0.9,2025-09-10T09:23:03.014996,Worker-12,0
openai/gpt-5-nano,Unlikely,1,0.1,0.1,2025-09-10T09:23:03.475626,Worker-3,0
openai/gpt-5-mini,Very Good Chance,1,0.85,0.85,2025-09-10T09:23:04.859713,Worker-10,0
openai/gpt-5-mini,Very Good Chance,3,0.85,0.85,2025-09-10T09:23:05.502250,Worker-18,0
openai/gpt-5-mini,Almost Certain,2,0.95,0.95,2025-09-10T09:23:05.603846,Worker-1,0
openai/gpt-5-mini,We Believe,1,0.7,0.7,2025-09-10T09:23:05.630644,Worker-20,0
openai/gpt-5-mini,Probable,1,0.75,0.75,2025-09-10T09:23:05.737148,Worker-19,0
openai/gpt-5-mini,Probable,2,0.75,0.75,2025-09-10T09:23:07.479946,Worker-11,0
openai/gpt-5-mini,Likely,1,0.8,0.8,2025-09-10T09:23:07.694386,Worker-8,0
openai/gpt-5-mini,We Believe,3,0.7,0.7,2025-09-10T09:23:08.740552,Worker-13,0
openai/gpt-5-mini,Likely,3,0.75,0.75,2025-09-10T09:23:08.777969,Worker-4,0
openai/gpt-5-mini,Probably,3,0.75,0.75,2025-09-10T09:23:08.828628,Worker-12,0
openai/gpt-5-mini,We Believe,2,0.75,0.75,2025-09-10T09:23:09.305047,Worker-17,0
openai/gpt-5-mini,Probably,1,0.75,0.75,2025-09-10T09:23:09.352178,Worker-15,0
openai/gpt-5-mini,About Even,3,0.5,0.5,2025-09-10T09:23:09.462834,Worker-19,0
openai/gpt-5-mini,Probably,2,0.75,0.75,2025-09-10T09:23:09.804281,Worker-9,0
openai/gpt-5-mini,About Even,2,0.5,0.5,2025-09-10T09:23:09.889802,Worker-20,0
openai/gpt-5-mini,Probable,3,0.8,0.8,2025-09-10T09:23:09.969199,Worker-7,0
openai/gpt-5-nano,Little Chance,3,0.1,0.1,2025-09-10T09:23:10.140651,Worker-2,0
openai/gpt-5-nano,Little Chance,1,0.1,0.1,2025-09-10T09:23:10.293376,Worker-6,0
openai/gpt-5-mini,About Even,1,0.5,0.5,2025-09-10T09:23:10.553357,Worker-1,0
openai/gpt-5-mini,Better than Even,2,0.6,0.6,2025-09-10T09:23:13.182454,Worker-10,0
openai/gpt-5-mini,Better than Even,1,0.6,0.6,2025-09-10T09:23:13.406173,Worker-3,0
openai/gpt-5-mini,Probably Not,1,0.2,0.2,2025-09-10T09:23:14.192243,Worker-11,0
openai/gpt-5-mini,Probably Not,3,0.2,0.2,2025-09-10T09:23:15.074614,Worker-13,0
openai/gpt-5-mini,Unlikely,1,0.2,0.2,2025-09-10T09:23:15.325606,Worker-15,0
openai/gpt-5-mini,Probably Not,2,0.2,0.2,2025-09-10T09:23:15.454696,Worker-8,0
openai/gpt-5-mini,Better than Even,3,0.6,0.6,2025-09-10T09:23:15.697855,Worker-18,0
openai/gpt-5-mini,We Doubt,3,0.2,0.2,2025-09-10T09:23:15.703290,Worker-17,0
openai/gpt-5-mini,Chances are Slight,1,0.15,0.15,2025-09-10T09:23:16.293259,Worker-6,0
openai/gpt-5-mini,Highly Likely,1,0.9,0.9,2025-09-10T09:23:16.318808,Worker-16,0
openai/gpt-5-mini,We Doubt,1,0.2,0.2,2025-09-10T09:23:16.925285,Worker-4,0
openai/gpt-5-mini,Chances are Slight,2,0.15,0.15,2025-09-10T09:23:17.029170,Worker-1,0
openai/gpt-5-mini,Unlikely,3,0.2,0.2,2025-09-10T09:23:17.709350,Worker-9,0
openai/gpt-5-mini,Improbable,2,0.1,0.1,2025-09-10T09:23:17.757414,Worker-7,0
openai/gpt-5-mini,Improbable,1,0.1,0.1,2025-09-10T09:23:17.770092,Worker-20,0
openai/gpt-5-mini,Unlikely,2,0.2,0.2,2025-09-10T09:23:18.002218,Worker-19,0
openai/gpt-5-chat,Almost Certain,2,0.9,0.9,2025-09-10T09:23:18.048140,Worker-1,0
openai/gpt-5-chat,Highly Likely,2,0.85,0.85,2025-09-10T09:23:18.554608,Worker-20,0
openai/gpt-5-chat,Almost Certain,3,0.95,0.95,2025-09-10T09:23:18.644094,Worker-9,0
openai/gpt-5-mini,Little Chance,1,0.1,0.1,2025-09-10T09:23:18.647510,Worker-3,0
openai/gpt-5-chat,Almost Certain,1,0.95,0.95,2025-09-10T09:23:18.700821,Worker-4,0
openai/gpt-5-chat,Highly Likely,3,0.85,0.85,2025-09-10T09:23:18.920890,Worker-19,0
openai/gpt-5-chat,Highly Likely,1,0.85,0.85,2025-09-10T09:23:18.942810,Worker-7,0
openai/gpt-5-mini,Improbable,3,0.1,0.1,2025-09-10T09:23:18.987520,Worker-2,0
openai/gpt-5-chat,Very Good Chance,1,0.8,0.8,2025-09-10T09:23:19.056769,Worker-1,0
openai/gpt-5-mini,Chances are Slight,3,0.15,0.15,2025-09-10T09:23:19.465959,Worker-10,0
openai/gpt-5-chat,We Believe,1,0.75,0.75,2025-09-10T09:23:19.689463,Worker-3,0
openai/gpt-5-chat,We Believe,2,0.7,0.7,2025-09-10T09:23:19.714586,Worker-4,0
openai/gpt-5-chat,Very Good Chance,2,0.8,0.8,2025-09-10T09:23:19.840923,Worker-20,0
openai/gpt-5-chat,We Believe,3,0.75,0.75,2025-09-10T09:23:19.896706,Worker-19,0
openai/gpt-5-chat,Likely,3,0.75,0.75,2025-09-10T09:23:19.926131,Worker-1,0
openai/gpt-5-chat,Probable,1,0.75,0.75,2025-09-10T09:23:20.227496,Worker-10,0
openai/gpt-5-mini,Little Chance,2,0.1,0.1,2025-09-10T09:23:20.390626,Worker-11,0
openai/gpt-5-chat,Likely,1,0.75,0.75,2025-09-10T09:23:20.432721,Worker-7,0
openai/gpt-5-chat,Probable,2,0.75,0.75,2025-09-10T09:23:20.468653,Worker-3,0
openai/gpt-5-mini,Little Chance,3,0.1,0.1,2025-09-10T09:23:20.492340,Worker-13,0
openai/gpt-5-chat,Probable,3,0.75,0.75,2025-09-10T09:23:20.614590,Worker-4,0
openai/gpt-5-chat,Very Good Chance,3,0.85,0.85,2025-09-10T09:23:20.653420,Worker-9,0
openai/gpt-5-chat,Likely,2,0.75,0.75,2025-09-10T09:23:20.753832,Worker-2,0
openai/gpt-5-chat,Probably,3,0.7,0.7,2025-09-10T09:23:20.908217,Worker-1,0
openai/gpt-5-chat,About Even,2,0.5,0.5,2025-09-10T09:23:21.280327,Worker-13,0
openai/gpt-5-chat,About Even,1,0.5,0.5,2025-09-10T09:23:21.291334,Worker-3,0
