model,word,repeat,raw_response,extracted_probability,timestamp,thread_id,retry_count
x-ai/grok-4,Quite likely,4,0.8,0.8,2025-09-10T09:55:54.846059,Worker-20,0
x-ai/grok-4,Probable,4,0.7,0.7,2025-09-10T09:55:54.884161,Worker-4,0
x-ai/grok-4,Probable,2,0.7,0.7,2025-09-10T09:55:55.708341,Worker-11,0
x-ai/grok-4,Better than even,1,0.6,0.6,2025-09-10T09:55:55.775091,Worker-7,0
x-ai/grok-4,Better than even,3,0.6,0.6,2025-09-10T09:55:56.512937,Worker-3,0
x-ai/grok-4,Probable,5,0.75,0.75,2025-09-10T09:55:56.621136,Worker-2,0
x-ai/grok-4,Likely,5,0.7,0.7,2025-09-10T09:55:56.735768,Worker-15,0
x-ai/grok-4,Better than even,4,0.6,0.6,2025-09-10T09:55:56.959974,Worker-19,0
x-ai/grok-4,Probable,1,0.7,0.7,2025-09-10T09:55:57.984550,Worker-1,0
x-ai/grok-4,Likely,4,0.7,0.7,2025-09-10T09:55:58.366915,Worker-9,0
x-ai/grok-4,Highly unlikely,1,0.1,0.1,2025-09-10T09:56:01.314260,Worker-4,0
x-ai/grok-4,Highly unlikely,3,0.1,0.1,2025-09-10T09:56:01.392223,Worker-7,0
x-ai/grok-4,Improbable,1,0.2,0.2,2025-09-10T09:56:01.910308,Worker-10,0
x-ai/grok-4,Highly unlikely,5,0.1,0.1,2025-09-10T09:56:02.352169,Worker-2,0
x-ai/grok-4,Possible,2,0.5,0.5,2025-09-10T09:56:02.782479,Worker-12,0
x-ai/grok-4,Possible,5,0.4,0.4,2025-09-10T09:56:02.889572,Worker-5,0
x-ai/grok-4,Improbable,2,0.2,0.2,2025-09-10T09:56:04.230046,Worker-8,0
x-ai/grok-4,Highly unlikely,4,0.1,0.1,2025-09-10T09:56:04.723497,Worker-3,0
x-ai/grok-4,Improbable,3,0.2,0.2,2025-09-10T09:56:05.247845,Worker-13,0
x-ai/grok-4,Unlikely,1,0.25,0.25,2025-09-10T09:56:05.867116,Worker-15,0
x-ai/grok-4,Possible,3,0.5,0.5,2025-09-10T09:56:06.573955,Worker-14,0
x-ai/grok-4,Improbable,4,0.2,0.2,2025-09-10T09:56:06.849067,Worker-17,0
x-ai/grok-4,Possible,1,0.4,0.4,2025-09-10T09:56:07.324512,Worker-16,0
x-ai/grok-4,Improbable,5,0.2,0.2,2025-09-10T09:56:07.445329,Worker-20,0
x-ai/grok-4,Unlikely,4,0.25,0.25,2025-09-10T09:56:08.006401,Worker-9,0
x-ai/grok-4,Unlikely,3,0.25,0.25,2025-09-10T09:56:08.941548,Worker-1,0
x-ai/grok-4,Highly unlikely,2,0.1,0.1,2025-09-10T09:56:09.200940,Worker-11,0
x-ai/grok-4,Impossible,2,0.0,0.0,2025-09-10T09:56:09.210321,Worker-3,0
x-ai/grok-4,Seldom,2,0.1,0.1,2025-09-10T09:56:09.237056,Worker-10,0
x-ai/grok-4,Impossible,1,0.0,0.0,2025-09-10T09:56:09.244612,Worker-8,0
x-ai/grok-4,Unlikely,5,0.2,0.2,2025-09-10T09:56:09.544325,Worker-4,0
x-ai/grok-4,Impossible,4,0.0,0.0,2025-09-10T09:56:09.691825,Worker-15,0
x-ai/grok-4,Impossible,5,0.0,0.0,2025-09-10T09:56:09.808579,Worker-14,0
x-ai/grok-3,Definite,2,1.0,1.0,2025-09-10T09:56:09.958528,Worker-3,0
x-ai/grok-3,Definite,4,1.0,1.0,2025-09-10T09:56:09.962447,Worker-8,0
x-ai/grok-3,Definite,1,1.0,1.0,2025-09-10T09:56:10.047615,Worker-11,0
x-ai/grok-3,Almost certain,1,0.95,0.95,2025-09-10T09:56:10.327946,Worker-15,0
x-ai/grok-3,Definite,5,1.0,1.0,2025-09-10T09:56:10.348777,Worker-4,0
x-ai/grok-3,Definite,3,1.0,1.0,2025-09-10T09:56:10.570584,Worker-10,0
x-ai/grok-3,Almost certain,4,0.95,0.95,2025-09-10T09:56:10.686626,Worker-8,0
x-ai/grok-3,Almost certain,2,0.95,0.95,2025-09-10T09:56:10.723776,Worker-14,0
x-ai/grok-3,Almost certain,3,0.95,0.95,2025-09-10T09:56:10.734929,Worker-3,0
x-ai/grok-4,Better than even,5,0.6,0.6,2025-09-10T09:56:10.944263,Worker-18,0
x-ai/grok-3,Highly probable,2,0.9,0.9,2025-09-10T09:56:10.953449,Worker-4,0
x-ai/grok-4,Impossible,3,0.0,0.0,2025-09-10T09:56:11.109025,Worker-13,0
x-ai/grok-4,Seldom,1,0.1,0.1,2025-09-10T09:56:11.196485,Worker-7,0
x-ai/grok-3,Highly probable,5,0.9,0.9,2025-09-10T09:56:11.463921,Worker-14,0
x-ai/grok-3,Highly probable,4,0.9,0.9,2025-09-10T09:56:11.472922,Worker-8,0
x-ai/grok-3,Highly probable,3,0.9,0.9,2025-09-10T09:56:11.486957,Worker-10,0
x-ai/grok-3,Highly probable,1,0.9,0.9,2025-09-10T09:56:11.489347,Worker-15,0
x-ai/grok-3,A good chance,3,0.75,0.75,2025-09-10T09:56:11.769621,Worker-4,0
x-ai/grok-3,A good chance,4,0.7,0.7,2025-09-10T09:56:11.790436,Worker-13,0
x-ai/grok-3,A good chance,2,0.7,0.7,2025-09-10T09:56:11.878338,Worker-18,0
x-ai/grok-3,A good chance,1,0.7,0.7,2025-09-10T09:56:11.892683,Worker-3,0
x-ai/grok-3,Likely,3,0.7,0.7,2025-09-10T09:56:12.290848,Worker-10,0
x-ai/grok-3,Likely,4,0.7,0.7,2025-09-10T09:56:12.313568,Worker-15,0
x-ai/grok-3,Likely,1,0.7,0.7,2025-09-10T09:56:12.319589,Worker-14,0
x-ai/grok-3,A good chance,5,0.7,0.7,2025-09-10T09:56:12.342240,Worker-7,0
x-ai/grok-3,Likely,2,0.7,0.7,2025-09-10T09:56:12.659109,Worker-8,0
x-ai/grok-3,Quite likely,2,0.8,0.8,2025-09-10T09:56:12.771009,Worker-18,0
x-ai/grok-4,Seldom,4,0.1,0.1,2025-09-10T09:56:13.070937,Worker-12,0
x-ai/grok-3,Quite likely,1,0.8,0.8,2025-09-10T09:56:13.073737,Worker-13,0
x-ai/grok-3,Quite likely,4,0.75,0.75,2025-09-10T09:56:13.107617,Worker-10,0
x-ai/grok-3,Quite likely,5,0.8,0.8,2025-09-10T09:56:13.139727,Worker-15,0
x-ai/grok-4,Unlikely,2,0.2,0.2,2025-09-10T09:56:13.150719,Worker-19,0
x-ai/grok-3,Likely,5,0.7,0.7,2025-09-10T09:56:13.641641,Worker-4,0
x-ai/grok-3,Better than even,4,0.6,0.6,2025-09-10T09:56:13.753666,Worker-18,0
x-ai/grok-3,Better than even,1,0.6,0.6,2025-09-10T09:56:13.757267,Worker-14,0
x-ai/grok-3,Better than even,3,0.6,0.6,2025-09-10T09:56:13.783732,Worker-8,0
x-ai/grok-3,Better than even,5,0.6,0.6,2025-09-10T09:56:13.866663,Worker-12,0
x-ai/grok-3,Better than even,2,0.6,0.6,2025-09-10T09:56:13.911425,Worker-7,0
x-ai/grok-3,Probable,2,0.7,0.7,2025-09-10T09:56:13.916782,Worker-10,0
x-ai/grok-3,Quite likely,3,0.8,0.8,2025-09-10T09:56:13.948902,Worker-3,0
x-ai/grok-3,Probable,1,0.7,0.7,2025-09-10T09:56:13.960007,Worker-13,0
x-ai/grok-3,Probable,4,0.7,0.7,2025-09-10T09:56:13.999166,Worker-19,0
x-ai/grok-3,Probable,3,0.7,0.7,2025-09-10T09:56:14.001587,Worker-15,0
x-ai/grok-4,Seldom,5,0.1,0.1,2025-09-10T09:56:14.213267,Worker-5,0
x-ai/grok-3,Probable,5,0.7,0.7,2025-09-10T09:56:14.281725,Worker-4,0
x-ai/grok-3,Improbable,1,0.2,0.2,2025-09-10T09:56:14.712068,Worker-10,0
x-ai/grok-3,Improbable,3,0.2,0.2,2025-09-10T09:56:14.713799,Worker-13,0
x-ai/grok-3,Improbable,5,0.2,0.2,2025-09-10T09:56:14.735188,Worker-15,0
x-ai/grok-3,Highly unlikely,1,0.1,0.1,2025-09-10T09:56:14.875611,Worker-5,0
x-ai/grok-3,Possible,1,0.5,0.5,2025-09-10T09:56:14.890764,Worker-18,0
x-ai/grok-3,Possible,2,0.4,0.4,2025-09-10T09:56:14.894691,Worker-14,0
x-ai/grok-3,Improbable,2,0.2,0.2,2025-09-10T09:56:14.897664,Worker-3,0
x-ai/grok-3,Possible,5,0.5,0.5,2025-09-10T09:56:14.904982,Worker-7,0
x-ai/grok-3,Possible,3,0.5,0.5,2025-09-10T09:56:14.912689,Worker-8,0
x-ai/grok-3,Possible,4,0.5,0.5,2025-09-10T09:56:14.914982,Worker-12,0
x-ai/grok-3,Improbable,4,0.2,0.2,2025-09-10T09:56:15.068088,Worker-19,0
x-ai/grok-3,Highly unlikely,3,0.1,0.1,2025-09-10T09:56:15.559299,Worker-10,0
x-ai/grok-3,Highly unlikely,2,0.1,0.1,2025-09-10T09:56:15.568785,Worker-4,0
x-ai/grok-3,Highly unlikely,4,0.1,0.1,2025-09-10T09:56:15.588787,Worker-13,0
x-ai/grok-3,Highly unlikely,5,0.1,0.1,2025-09-10T09:56:15.619977,Worker-15,0
x-ai/grok-3,Almost certain,5,0.95,0.95,2025-09-10T09:56:15.925479,Worker-11,0
x-ai/grok-3,Seldom,4,0.1,0.1,2025-09-10T09:56:16.382970,Worker-10,0
x-ai/grok-3,Impossible,2,0.0,0.0,2025-09-10T09:56:16.400308,Worker-15,0
x-ai/grok-3,Impossible,1,0.0,0.0,2025-09-10T09:56:16.428664,Worker-13,0
x-ai/grok-3,Seldom,5,0.1,0.1,2025-09-10T09:56:16.449441,Worker-4,0
x-ai/grok-3,Impossible,3,0.0,0.0,2025-09-10T09:56:16.631206,Worker-11,0
x-ai/grok-3,Seldom,3,0.1,0.1,2025-09-10T09:56:16.675481,Worker-19,0
x-ai/grok-3,Seldom,2,0.1,0.1,2025-09-10T09:56:16.695783,Worker-12,0
x-ai/grok-3,Unlikely,5,0.2,0.2,2025-09-10T09:56:16.709915,Worker-7,0
x-ai/grok-3,Unlikely,4,0.2,0.2,2025-09-10T09:56:16.768441,Worker-3,0
x-ai/grok-3,Seldom,1,0.1,0.1,2025-09-10T09:56:16.769898,Worker-8,0
x-ai/grok-3,Unlikely,1,0.2,0.2,2025-09-10T09:56:16.771815,Worker-5,0
x-ai/grok-3,Unlikely,3,0.2,0.2,2025-09-10T09:56:16.787811,Worker-14,0
x-ai/grok-3,Unlikely,2,0.2,0.2,2025-09-10T09:56:16.791015,Worker-18,0
x-ai/grok-3,Impossible,5,0.0,0.0,2025-09-10T09:56:17.183596,Worker-15,0
x-ai/grok-3,Impossible,4,0.0,0.0,2025-09-10T09:56:17.193937,Worker-10,0
x-ai/grok-3,Rare,2,0.1,0.1,2025-09-10T09:56:17.344926,Worker-4,0
x-ai/grok-3,Rare,1,0.1,0.1,2025-09-10T09:56:17.349937,Worker-13,0
x-ai/grok-3,Rare,5,0.1,0.1,2025-09-10T09:56:17.496357,Worker-12,0
x-ai/grok-3,Rare,4,0.1,0.1,2025-09-10T09:56:17.555692,Worker-19,0
x-ai/grok-3,Rare,3,0.1,0.1,2025-09-10T09:56:17.665905,Worker-11,0
x-ai/grok-4,Seldom,3,0.1,0.1,2025-09-10T09:56:18.334705,Worker-2,0
anthropic/claude-opus-4.1,Definite,5,0.95,0.95,2025-09-10T09:56:18.933970,Worker-14,0
anthropic/claude-opus-4.1,Definite,2,0.95,0.95,2025-09-10T09:56:18.984013,Worker-3,0
anthropic/claude-opus-4.1,Definite,4,0.95,0.95,2025-09-10T09:56:19.151787,Worker-5,0
anthropic/claude-opus-4.1,Almost certain,2,0.95,0.95,2025-09-10T09:56:19.478171,Worker-15,0
anthropic/claude-opus-4.1,Almost certain,1,0.95,0.95,2025-09-10T09:56:19.677957,Worker-18,0
anthropic/claude-opus-4.1,Definite,1,0.95,0.95,2025-09-10T09:56:19.692184,Worker-7,0
anthropic/claude-opus-4.1,Definite,3,0.95,0.95,2025-09-10T09:56:19.828088,Worker-8,0
anthropic/claude-opus-4.1,Almost certain,4,0.95,0.95,2025-09-10T09:56:20.185144,Worker-4,0
anthropic/claude-opus-4.1,Highly probable,2,0.85,0.85,2025-09-10T09:56:20.187306,Worker-19,0
anthropic/claude-opus-4.1,Highly probable,1,0.85,0.85,2025-09-10T09:56:20.369470,Worker-12,0
anthropic/claude-opus-4.1,Almost certain,3,0.95,0.95,2025-09-10T09:56:20.406738,Worker-10,0
anthropic/claude-opus-4.1,Highly probable,4,0.85,0.85,2025-09-10T09:56:20.860343,Worker-2,0
anthropic/claude-opus-4.1,Almost certain,5,0.95,0.95,2025-09-10T09:56:20.906189,Worker-13,0
anthropic/claude-opus-4.1,Highly probable,3,0.85,0.85,2025-09-10T09:56:20.935322,Worker-11,0
anthropic/claude-opus-4.1,A good chance,5,0.75,0.75,2025-09-10T09:56:21.605213,Worker-7,0
anthropic/claude-opus-4.1,Highly probable,5,0.85,0.85,2025-09-10T09:56:21.681553,Worker-14,0
anthropic/claude-opus-4.1,Likely,2,0.7,0.7,2025-09-10T09:56:22.104488,Worker-4,0
anthropic/claude-opus-4.1,A good chance,2,0.7,0.7,2025-09-10T09:56:22.336897,Worker-5,0
anthropic/claude-opus-4.1,Likely,4,0.7,0.7,2025-09-10T09:56:22.360105,Worker-12,0
anthropic/claude-opus-4.1,A good chance,4,0.75,0.75,2025-09-10T09:56:22.521473,Worker-18,0
anthropic/claude-opus-4.1,A good chance,1,0.7,0.7,2025-09-10T09:56:22.658039,Worker-3,0
anthropic/claude-opus-4.1,Likely,5,0.7,0.7,2025-09-10T09:56:22.684521,Worker-10,0
anthropic/claude-opus-4.1,A good chance,3,0.7,0.7,2025-09-10T09:56:22.893828,Worker-15,0
anthropic/claude-opus-4.1,Likely,1,0.7,0.7,2025-09-10T09:56:23.173557,Worker-8,0
anthropic/claude-opus-4.1,Likely,3,0.7,0.7,2025-09-10T09:56:23.252606,Worker-19,0
anthropic/claude-opus-4.1,Better than even,1,0.6,0.6,2025-09-10T09:56:23.673207,Worker-4,0
anthropic/claude-opus-4.1,Quite likely,2,0.75,0.75,2025-09-10T09:56:23.903199,Worker-13,0
anthropic/claude-opus-4.1,Quite likely,3,0.75,0.75,2025-09-10T09:56:24.174871,Worker-11,0
anthropic/claude-opus-4.1,Quite likely,1,0.75,0.75,2025-09-10T09:56:24.360945,Worker-2,0
anthropic/claude-opus-4.1,Quite likely,4,0.75,0.75,2025-09-10T09:56:24.743788,Worker-7,0
anthropic/claude-opus-4.1,Probable,1,0.7,0.7,2025-09-10T09:56:24.897896,Worker-10,0
anthropic/claude-opus-4.1,Better than even,2,0.6,0.6,2025-09-10T09:56:24.953198,Worker-5,0
anthropic/claude-opus-4.1,Better than even,3,0.6,0.6,2025-09-10T09:56:24.982102,Worker-12,0
anthropic/claude-opus-4.1,Quite likely,5,0.75,0.75,2025-09-10T09:56:25.043092,Worker-14,0
anthropic/claude-opus-4.1,Better than even,4,0.6,0.6,2025-09-10T09:56:25.406566,Worker-18,0
anthropic/claude-opus-4.1,Probable,2,0.7,0.7,2025-09-10T09:56:25.473848,Worker-15,0
anthropic/claude-opus-4.1,Probable,5,0.7,0.7,2025-09-10T09:56:25.921133,Worker-4,0
anthropic/claude-opus-4.1,Probable,3,0.7,0.7,2025-09-10T09:56:26.010555,Worker-8,0
anthropic/claude-opus-4.1,Probable,4,0.7,0.7,2025-09-10T09:56:26.095020,Worker-19,0
anthropic/claude-opus-4.1,Better than even,5,0.6,0.6,2025-09-10T09:56:26.263918,Worker-3,0
anthropic/claude-opus-4.1,Possible,3,0.4,0.4,2025-09-10T09:56:26.273506,Worker-2,0
anthropic/claude-opus-4.1,Possible,1,0.4,0.4,2025-09-10T09:56:27.268392,Worker-13,0
anthropic/claude-opus-4.1,Possible,4,0.4,0.4,2025-09-10T09:56:27.295949,Worker-7,0
anthropic/claude-opus-4.1,Possible,2,0.4,0.4,2025-09-10T09:56:27.348305,Worker-11,0
anthropic/claude-opus-4.1,Improbable,1,0.2,0.2,2025-09-10T09:56:27.670839,Worker-5,0
anthropic/claude-opus-4.1,Improbable,3,0.2,0.2,2025-09-10T09:56:27.725346,Worker-14,0
anthropic/claude-opus-4.1,Improbable,2,0.2,0.2,2025-09-10T09:56:27.810140,Worker-12,0
anthropic/claude-opus-4.1,Improbable,4,0.2,0.2,2025-09-10T09:56:28.293806,Worker-18,0
anthropic/claude-opus-4.1,Improbable,5,0.2,0.2,2025-09-10T09:56:28.446901,Worker-15,0
anthropic/claude-opus-4.1,Possible,5,0.4,0.4,2025-09-10T09:56:28.553805,Worker-10,0
anthropic/claude-opus-4.1,Highly unlikely,3,0.1,0.1,2025-09-10T09:56:28.951943,Worker-19,0
anthropic/claude-opus-4.1,Highly unlikely,4,0.1,0.1,2025-09-10T09:56:29.108236,Worker-3,0
anthropic/claude-opus-4.1,Highly unlikely,1,0.1,0.1,2025-09-10T09:56:29.128475,Worker-4,0
anthropic/claude-opus-4.1,Highly unlikely,2,0.1,0.1,2025-09-10T09:56:29.263057,Worker-8,0
anthropic/claude-opus-4.1,Unlikely,1,0.25,0.25,2025-09-10T09:56:29.566187,Worker-13,0
anthropic/claude-opus-4.1,Unlikely,2,0.25,0.25,2025-09-10T09:56:29.577631,Worker-7,0
anthropic/claude-opus-4.1,Highly unlikely,5,0.1,0.1,2025-09-10T09:56:29.653858,Worker-2,0
anthropic/claude-opus-4.1,Unlikely,3,0.25,0.25,2025-09-10T09:56:29.765439,Worker-11,0
x-ai/grok-4,Possible,4,0.4,0.4,2025-09-10T09:56:30.097688,Worker-6,0
anthropic/claude-opus-4.1,Unlikely,5,0.25,0.25,2025-09-10T09:56:30.228727,Worker-14,0
anthropic/claude-opus-4.1,Seldom,1,0.15,0.15,2025-09-10T09:56:30.303861,Worker-12,0
anthropic/claude-opus-4.1,Unlikely,4,0.25,0.25,2025-09-10T09:56:30.951234,Worker-5,0
anthropic/claude-opus-4.1,Impossible,3,0.0,0.0,2025-09-10T09:56:31.365851,Worker-8,0
anthropic/claude-opus-4.1,Seldom,2,0.15,0.15,2025-09-10T09:56:31.374326,Worker-18,0
anthropic/claude-opus-4.1,Seldom,4,0.15,0.15,2025-09-10T09:56:31.510047,Worker-10,0
anthropic/claude-opus-4.1,Impossible,1,0.0,0.0,2025-09-10T09:56:31.642566,Worker-3,0
anthropic/claude-opus-4.1,Seldom,3,0.15,0.15,2025-09-10T09:56:31.899322,Worker-15,0
anthropic/claude-opus-4.1,Seldom,5,0.15,0.15,2025-09-10T09:56:31.965070,Worker-19,0
anthropic/claude-opus-4.1,Impossible,5,0.0,0.0,2025-09-10T09:56:32.235756,Worker-7,0
anthropic/claude-opus-4.1,Rare,1,0.05,0.05,2025-09-10T09:56:32.349628,Worker-2,0
anthropic/claude-opus-4.1,Impossible,2,0.0,0.0,2025-09-10T09:56:32.644744,Worker-4,0
anthropic/claude-opus-4.1,Rare,3,0.05,0.05,2025-09-10T09:56:32.647314,Worker-6,0
anthropic/claude-opus-4.1,Rare,4,0.05,0.05,2025-09-10T09:56:32.706337,Worker-14,0
openai/gpt-oss-20b,Almost certain,2,0.95,0.95,2025-09-10T09:56:32.883012,Worker-19,0
anthropic/claude-opus-4.1,Rare,5,0.05,0.05,2025-09-10T09:56:32.980060,Worker-12,0
openai/gpt-oss-20b,Definite,2,0.9,0.9,2025-09-10T09:56:33.049280,Worker-8,0
anthropic/claude-opus-4.1,Rare,2,0.05,0.05,2025-09-10T09:56:33.219052,Worker-11,0
openai/gpt-oss-20b,Almost certain,3,0.95,0.95,2025-09-10T09:56:33.528934,Worker-7,0
openai/gpt-oss-20b,Definite,5,0.9,0.9,2025-09-10T09:56:33.696348,Worker-3,0
openai/gpt-oss-20b,Almost certain,1,0.99,0.99,2025-09-10T09:56:33.737274,Worker-15,0
openai/gpt-oss-20b,Highly probable,2,0.9,0.9,2025-09-10T09:56:34.074565,Worker-14,0
openai/gpt-oss-20b,Almost certain,5,0.9,0.9,2025-09-10T09:56:34.129669,Worker-4,0
openai/gpt-oss-20b,Highly probable,3,0.85,0.85,2025-09-10T09:56:34.287667,Worker-19,0
openai/gpt-oss-20b,Highly probable,1,0.85,0.85,2025-09-10T09:56:34.355892,Worker-6,0
openai/gpt-oss-20b,A good chance,1,0.65,0.65,2025-09-10T09:56:34.569930,Worker-11,0
openai/gpt-oss-20b,Highly probable,5,0.85,0.85,2025-09-10T09:56:34.623389,Worker-8,0
openai/gpt-oss-20b,Definite,1,0.9,0.9,2025-09-10T09:56:34.624648,Worker-5,0
openai/gpt-oss-20b,A good chance,2,0.7,0.7,2025-09-10T09:56:34.945462,Worker-7,0
openai/gpt-oss-20b,A good chance,4,0.75,0.75,2025-09-10T09:56:34.995195,Worker-15,0
openai/gpt-oss-20b,Highly probable,4,0.9,0.9,2025-09-10T09:56:35.175492,Worker-12,0
x-ai/grok-4,Rare,1,0.05,0.05,2025-09-10T09:56:35.226269,Worker-17,0
openai/gpt-oss-20b,Likely,1,0.7,0.7,2025-09-10T09:56:35.280267,Worker-4,0
openai/gpt-oss-20b,Likely,2,0.75,0.75,2025-09-10T09:56:35.329602,Worker-19,0
anthropic/claude-opus-4.1,Impossible,4,0.0,0.0,2025-09-10T09:56:35.631251,Worker-13,0
openai/gpt-oss-20b,Definite,4,1.0,1.0,2025-09-10T09:56:35.710417,Worker-10,0
openai/gpt-oss-20b,Likely,4,0.8,0.8,2025-09-10T09:56:35.735872,Worker-11,0
openai/gpt-oss-20b,Likely,3,0.8,0.8,2025-09-10T09:56:35.752118,Worker-6,0
openai/gpt-oss-20b,A good chance,3,0.7,0.7,2025-09-10T09:56:35.818214,Worker-3,0
openai/gpt-oss-20b,Almost certain,4,0.99,0.99,2025-09-10T09:56:36.013304,Worker-2,0
openai/gpt-oss-20b,A good chance,5,0.7,0.7,2025-09-10T09:56:36.034940,Worker-14,0
openai/gpt-oss-20b,Quite likely,5,0.8,0.8,2025-09-10T09:56:36.367151,Worker-17,0
openai/gpt-oss-20b,Quite likely,4,0.8,0.8,2025-09-10T09:56:36.414222,Worker-12,0
openai/gpt-oss-20b,Probable,3,0.75,0.75,2025-09-10T09:56:36.437267,Worker-2,0
openai/gpt-oss-20b,Better than even,3,0.7,0.7,2025-09-10T09:56:36.720180,Worker-13,0
openai/gpt-oss-20b,Quite likely,3,0.8,0.8,2025-09-10T09:56:36.775871,Worker-15,0
openai/gpt-oss-20b,Probable,1,0.8,0.8,2025-09-10T09:56:36.895423,Worker-6,0
openai/gpt-oss-20b,Better than even,1,0.6,0.6,2025-09-10T09:56:36.936994,Worker-4,0
openai/gpt-oss-20b,Better than even,2,0.6,0.6,2025-09-10T09:56:36.995858,Worker-19,0
openai/gpt-oss-20b,Possible,1,0.5,0.5,2025-09-10T09:56:37.036376,Worker-12,0
openai/gpt-oss-20b,Quite likely,2,0.85,0.85,2025-09-10T09:56:37.516476,Worker-7,0
openai/gpt-oss-20b,Better than even,4,0.6,0.6,2025-09-10T09:56:37.674305,Worker-10,0
openai/gpt-oss-20b,Probable,5,0.7,0.7,2025-09-10T09:56:37.676977,Worker-17,0
openai/gpt-oss-20b,Likely,5,0.75,0.75,2025-09-10T09:56:37.816251,Worker-8,0
openai/gpt-oss-20b,Improbable,3,0.05,0.05,2025-09-10T09:56:37.975988,Worker-12,0
openai/gpt-oss-20b,Definite,3,0.95,0.95,2025-09-10T09:56:38.047527,Worker-18,0
openai/gpt-oss-20b,Possible,3,0.5,0.5,2025-09-10T09:56:38.125967,Worker-13,0
openai/gpt-oss-20b,Probable,2,0.8,0.8,2025-09-10T09:56:38.222475,Worker-3,0
x-ai/grok-4,Rare,4,0.05,0.05,2025-09-10T09:56:38.294190,Worker-9,0
openai/gpt-oss-20b,Possible,4,0.6,0.6,2025-09-10T09:56:38.299063,Worker-15,0
openai/gpt-oss-20b,Better than even,5,0.6,0.6,2025-09-10T09:56:38.424849,Worker-11,0
openai/gpt-oss-20b,Quite likely,1,0.85,0.85,2025-09-10T09:56:38.938752,Worker-5,0
openai/gpt-oss-20b,Improbable,5,0.15,0.15,2025-09-10T09:56:38.989474,Worker-10,0
openai/gpt-oss-20b,Possible,2,0.6,0.6,2025-09-10T09:56:39.016712,Worker-2,0
openai/gpt-oss-20b,Highly unlikely,4,0.05,0.05,2025-09-10T09:56:39.171327,Worker-18,0
x-ai/grok-4,Rare,5,0.05,0.05,2025-09-10T09:56:39.331272,Worker-1,0
openai/gpt-oss-20b,Highly unlikely,2,0.05,0.05,2025-09-10T09:56:39.373004,Worker-8,0
openai/gpt-oss-20b,Highly unlikely,1,0.05,0.05,2025-09-10T09:56:39.374188,Worker-17,0
openai/gpt-oss-20b,Improbable,4,0.1,0.1,2025-09-10T09:56:39.400109,Worker-7,0
openai/gpt-oss-20b,Highly unlikely,3,0.1,0.1,2025-09-10T09:56:39.454011,Worker-12,0
openai/gpt-oss-20b,Unlikely,2,0.2,0.2,2025-09-10T09:56:39.716236,Worker-9,0
openai/gpt-oss-20b,Unlikely,4,0.2,0.2,2025-09-10T09:56:40.024491,Worker-11,0
openai/gpt-oss-20b,Unlikely,5,0.25,0.25,2025-09-10T09:56:40.117086,Worker-5,0
openai/gpt-oss-20b,Impossible,2,0.99,0.99,2025-09-10T09:56:40.130203,Worker-7,0
openai/gpt-oss-20b,Unlikely,3,0.2,0.2,2025-09-10T09:56:40.166116,Worker-15,0
openai/gpt-oss-20b,Seldom,2,0.1,0.1,2025-09-10T09:56:40.263782,Worker-2,0
openai/gpt-oss-20b,Improbable,1,0.1,0.1,2025-09-10T09:56:40.456659,Worker-4,0
openai/gpt-oss-20b,Possible,5,0.6,0.6,2025-09-10T09:56:40.469634,Worker-6,0
openai/gpt-oss-20b,Seldom,3,0.2,0.2,2025-09-10T09:56:40.545777,Worker-18,0
openai/gpt-oss-20b,Improbable,2,0.15,0.15,2025-09-10T09:56:40.549488,Worker-19,0
openai/gpt-oss-20b,Highly unlikely,5,0.1,0.1,2025-09-10T09:56:40.637489,Worker-13,0
openai/gpt-oss-20b,Impossible,4,0.0,0.0,2025-09-10T09:56:40.696992,Worker-9,0
openai/gpt-oss-120b,Definite,1,0.95,0.95,2025-09-10T09:56:41.406067,Worker-6,0
openai/gpt-oss-20b,Seldom,5,0.1,0.1,2025-09-10T09:56:41.422711,Worker-8,0
openai/gpt-oss-120b,Definite,2,0.95,0.95,2025-09-10T09:56:41.509971,Worker-18,0
openai/gpt-oss-20b,Rare,3,0.1,0.1,2025-09-10T09:56:41.513382,Worker-15,0
openai/gpt-oss-120b,Definite,4,0.95,0.95,2025-09-10T09:56:41.609382,Worker-13,0
openai/gpt-oss-120b,Definite,5,0.95,0.95,2025-09-10T09:56:41.761094,Worker-9,0
openai/gpt-oss-20b,Seldom,1,0.2,0.2,2025-09-10T09:56:41.994118,Worker-10,0
openai/gpt-oss-20b,Probable,4,0.7,0.7,2025-09-10T09:56:42.072996,Worker-14,0
openai/gpt-oss-20b,Impossible,5,1.0,1.0,2025-09-10T09:56:42.129785,Worker-11,0
openai/gpt-oss-20b,Rare,1,0.1,0.1,2025-09-10T09:56:42.314750,Worker-5,0
openai/gpt-oss-120b,Almost certain,5,0.95,0.95,2025-09-10T09:56:42.398930,Worker-13,0
openai/gpt-oss-120b,Almost certain,1,0.95,0.95,2025-09-10T09:56:42.469361,Worker-6,0
openai/gpt-oss-20b,Impossible,3,0.0,0.0,2025-09-10T09:56:42.503989,Worker-12,0
openai/gpt-oss-20b,Rare,5,0.2,0.2,2025-09-10T09:56:42.629491,Worker-4,0
openai/gpt-oss-20b,Impossible,1,0.0,0.0,2025-09-10T09:56:42.648444,Worker-17,0
